80.0	39.99190245570267	500.0
80.0	39.99282038237614	2000.0
80.0	39.992520406241056	1500.0
80.0	39.99294037300246	0.0
80.0	39.997272038011715	2000.0
80.0	40.008323233166216	1000.0
80.0	40.02638205924952	2000.0
80.0	40.050236780480674	0.0
80.0	40.07840566645555	2000.0
80.0	40.10995293779961	3500.0
80.0	40.14507677294667	1500.0
80.0	40.18557144416218	1500.0
80.0	40.232883369897905	3500.0
80.0	40.28695908242554	2500.0
80.0	40.34710909027064	1500.0
80.0	40.411869774426805	500.0
80.0	40.47991537463057	1500.0
80.0	40.55134831100066	1500.0
80.0	40.62737530376488	4000.0
80.0	40.709113289441824	2000.0
80.0	40.796569010757125	1000.0
80.0	40.888194645367534	500.0
80.0	40.98198588113493	2000.0
80.0	41.07619015896063	1000.0
80.0	41.17063947485611	1500.0
80.0	41.26619240021317	1500.0
80.0	41.364452214017064	1000.0
80.0	41.46582760186366	2500.0
80.0	41.569214225727855	1000.0
80.0	41.67327327563517	1500.0
80.0	41.77661763253426	500.0
80.0	41.878904857447246	500.0
80.0	41.980855521696306	1500.0
80.0	42.08376695677407	0.0
80.0	42.18855234950801	1000.0
80.0	42.29466534126193	1000.0
80.0	42.40107890340009	1500.0
80.0	42.506519399518844	2000.0
80.0	42.61086655664008	3000.0
80.0	42.71494332148349	3500.0
80.0	42.819620968538196	2000.0
80.0	42.92572283072429	5000.0
80.0	43.032515979068165	1500.0
80.0	43.13858218014619	0.0
80.0	43.243031811033234	2000.0
80.0	43.34543181547012	1500.0
80.0	43.4462747823231	1500.0
80.0	43.54720152649752	0.0
80.0	43.64868094198047	3000.0
80.0	43.75088147518085	0.0
80.0	43.85429023548356	2000.0
80.0	43.95643014332468	3000.0
80.0	44.05644726097286	500.0
80.0	44.15761848635215	2000.0
80.0	44.259384639096425	4000.0
80.0	44.36158957146537	1500.0
80.0	44.465526364418594	2500.0
80.0	44.56970367056302	2000.0
80.0	44.67355013328612	2500.0
80.0	44.77633780226665	500.0
80.0	44.877579265767196	2000.0
80.0	44.978585770726	1500.0
80.0	45.079934819008585	3500.0
80.0	45.18246283021739	2500.0
80.0	45.28651894193605	1000.0
80.0	45.39061109940894	1500.0
80.0	45.49353576643459	1000.0
80.0	45.59504000344061	500.0
80.0	45.69546060058517	1000.0
80.0	45.796091438546895	1000.0
80.0	45.898130320830575	1500.0
80.0	46.00147515044884	1000.0
80.0	46.10553018251041	2000.0
80.0	46.20879651030796	2000.0
80.0	46.31052147810224	2500.0
80.0	46.41088543905967	500.0
80.0	46.51082749487027	2000.0
80.0	46.61183486186951	2500.0
80.0	46.7144376280314	2000.0
80.0	46.817853157013374	2000.0
80.0	46.92084096697745	3000.0
80.0	47.02208799069113	1500.0
80.0	47.12164217510035	1500.0
80.0	47.22056335004671	3000.0
80.0	47.32024294982748	1500.0
80.0	47.42217506222521	3000.0
80.0	47.52578771284432	2500.0
80.0	47.629749700139485	1000.0
80.0	47.73271143344366	2500.0
80.0	47.833847263267444	0.0
80.0	47.93381975064912	1000.0
80.0	48.03402075408856	0.0
80.0	48.13536030797133	500.0
80.0	48.2381037808387	1000.0
80.0	48.34097962826357	1500.0
80.0	48.44243881706031	1500.0
80.0	48.542071214353115	3000.0
80.0	48.639918725399895	500.0
80.0	48.7376690887882	2000.0
80.0	48.837215328881015	500.0
80.0	48.938967719059974	2000.0
80.0	49.04215482441542	1000.0
80.0	49.143822193717625	500.0
80.0	49.239953448732734	500.0
80.0	49.32767117410043	1500.0
80.0	49.40707672020101	1000.0
80.0	49.47984559794719	500.0
80.0	49.54673090339114	0.0
80.0	49.60725548236269	2000.0
80.0	49.660616500114	1500.0
80.0	49.70579394144047	1500.0
80.0	49.742383073631316	1000.0
80.0	49.772060272906096	2500.0
80.0	49.79729834894064	2000.0
80.0	49.81990675599141	2000.0
80.0	49.840717841600956	500.0
80.0	49.85927308306336	2500.0
80.0	49.87437197666432	500.0
80.0	49.88577314311824	3000.0
80.1	39.99438625897229	1500.0
80.1	39.99244241271677	2000.0
80.1	39.99126050688069	0.0
80.1	39.99276638741283	2500.0
80.1	39.99902990591859	3000.0
80.1	40.01043508218895	2000.0
80.1	40.0263820513495	500.0
80.1	40.04708692207329	1500.0
80.1	40.07252585742894	1000.0
80.1	40.10380304686073	2000.0
80.1	40.141686782436196	2500.0
80.1	40.185871473501166	1500.0
80.1	40.23615956424535	2000.0
80.1	40.2915734702715	1000.0
80.1	40.351243564262774	1000.0
80.1	40.41512226334603	1000.0
80.1	40.48349806784743	2000.0
80.1	40.557151676430045	1000.0
80.1	40.635957668947	500.0
80.1	40.71916048816829	2000.0
80.1	40.80597443011287	1000.0
80.1	40.89464127126253	500.0
80.1	40.984368941422815	2000.0
80.1	41.07569788130441	0.0
80.1	41.16901854696098	500.0
80.1	41.26520180745488	2000.0
80.1	41.3646143317505	500.0
80.1	41.46609779436057	0.0
80.1	41.56897402701729	1000.0
80.1	41.67191610544312	1500.0
80.1	41.774629843376516	0.0
80.1	41.8783463577384	1500.0
80.1	41.98343819966021	1500.0
80.1	42.09000170324349	3500.0
80.1	42.19750851784876	2000.0
80.1	42.304420955038495	1500.0
80.1	42.40953743589976	500.0
80.1	42.51288769386238	500.0
80.1	42.615925444982324	500.0
80.1	42.719684059452774	1000.0
80.1	42.82439803147399	2000.0
80.1	42.930379985846365	2000.0
80.1	43.03614574351356	1500.0
80.1	43.14011468035581	3500.0
80.1	43.2421482648899	1500.0
80.1	43.343081658406234	2500.0
80.1	43.44439337389301	1500.0
80.1	43.5470392507248	1500.0
80.1	43.650935342462674	0.0
80.1	43.75511392003366	2500.0
80.1	43.85837257593391	1000.0
80.1	43.9602000885168	1500.0
80.1	44.06117949602982	2500.0
80.1	44.16295831929621	1500.0
80.1	44.26653493469111	1000.0
80.1	44.371218018296474	0.0
80.1	44.47612366255744	2000.0
80.1	44.5797963144655	2500.0
80.1	44.68108091126946	2500.0
80.1	44.781174140738884	500.0
80.1	44.880936015084444	1000.0
80.1	44.981924692814346	2000.0
80.1	45.08482616696698	1500.0
80.1	45.188202784633425	1000.0
80.1	45.290803057611924	2000.0
80.1	45.392211693156696	1500.0
80.1	45.49286175220204	2500.0
80.1	45.59354752145431	500.0
80.1	45.69549073194768	1000.0
80.1	45.79943190612571	500.0
80.1	45.90440827857415	500.0
80.1	46.00818682134127	1500.0
80.1	46.10981020346342	500.0
80.1	46.209874075667656	1500.0
80.1	46.309678597419804	1500.0
80.1	46.410626576287754	1000.0
80.1	46.51403080699629	1000.0
80.1	46.618795735858605	2000.0
80.1	46.72215758810078	500.0
80.1	46.82279127269887	2000.0
80.1	46.92143110982755	0.0
80.1	47.01950417039092	1500.0
80.1	47.119028147343634	0.0
80.1	47.22115974070112	1500.0
80.1	47.32505604956637	500.0
80.1	47.42862092584034	1500.0
80.1	47.53004097017024	500.0
80.1	47.62890613144114	1000.0
80.1	47.72688502182351	500.0
80.1	47.82691189965196	2500.0
80.1	47.92973427423041	1500.0
80.1	48.03471986926169	500.0
80.1	48.13939811760267	1000.0
80.1	48.24145469373555	2500.0
80.1	48.340714368760544	500.0
